201901,주식회사에델테크,12918,경기도 하남시 풍산동,경기도 하남시 조정대로,1,722000,소프트웨어자문，개발및공급,20071024,10,3288020,0,0
201901,（주）네오엠비즈,6211,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1,722000,소프트웨어자문，개발및공급,20101001,3,566440,0,0
201901,(주)익스이노(Exinno co.Ltd),4322,서울특별시 용산구 한강로1가,서울특별시 용산구 한강대로,1,722000,소프트웨어자문，개발및공급,20090401,6,1710420,0,0
201901,주식회사엠앤엠솔루션,6781,서울특별시 서초구 양재동,서울특별시 서초구 언남16길,1,722000,소프트웨어자문，개발및공급,20080701,6,1957400,1,0
201901,(주)인사커뮤니케이션,4782,서울특별시 성동구 성수동2가,서울특별시 성동구 연무장5가길,1,722000,소프트웨어자문，개발및공급,20090701,24,5051040,1,1
201901,화이트윙시스템(주),8381,서울특별시 구로구 구로동,서울특별시 구로구 디지털로27길,1,722000,소프트웨어자문，개발및공급,20090424,5,1210760,0,1
201901,(주) 심플릿,22106,인천광역시 미추홀구 도화동,인천광역시 미추홀구 경인로,1,722000,소프트웨어자문，개발및공급,20090401,3,428220,0,0
201901,주식회사 이로운넷,3187,서울특별시 종로구 서린동,서울특별시 종로구 청계천로,1,722000,소프트웨어자문，개발및공급,20080616,7,1477120,0,0
201901,주식회사등지,6313,서울특별시 강남구 개포동,서울특별시 강남구 논현로10길,1,722000,소프트웨어자문，개발및공급,20080707,4,1265300,0,0
201901,이케이웍스(주),4001,서울특별시 마포구 서교동,서울특별시 마포구 동교로,1,722000,소프트웨어자문，개발및공급,20091124,5,1580480,0,0
201901,（주）유드림,8380,서울특별시 구로구 구로동,서울특별시 구로구 디지털로31길,1,722000,소프트웨어자문，개발및공급,20091201,4,639600,0,0
201901,(주)골프와사람들,6025,서울특별시 강남구 신사동,서울특별시 강남구 논현로,1,722000,소프트웨어자문，개발및공급,20100820,3,410300,0,0
201901,（주）큐씨엔,1198,서울특별시 강북구 미아동,서울특별시 강북구 삼양로19길,1,722000,소프트웨어자문，개발및공급,20100101,10,2574340,0,0
201901,주식회사 내일이비즈,4517,서울특별시 중구 순화동,서울특별시 중구 통일로,1,722000,소프트웨어자문，개발및공급,20100101,5,1704040,0,0
201901,(주)나이스큐,4554,서울특별시 중구 필동1가,서울특별시 중구 퇴계로31길,1,722000,소프트웨어자문，개발및공급,20130708,3,315000,0,0
201901,(주)인터풋볼,6611,서울특별시 서초구 서초동,서울특별시 서초구 강남대로69길,1,722000,소프트웨어자문，개발및공급,20100401,5,806000,0,0
201901,(주)지인컨설팅,3173,서울특별시 종로구 내수동,서울특별시 종로구 새문안로3길,1,722000,소프트웨어자문，개발및공급,20100330,6,1592980,0,0
201901,(주)더프론즈,7532,서울특별시 강서구 가양동,서울특별시 강서구 양천로,1,722000,소프트웨어자문，개발및공급,20100101,7,1625100,2,0
201901,（주）다나,3150,서울특별시 종로구 수송동,서울특별시 종로구 삼봉로,1,722000,소프트웨어자문，개발및공급,20120101,4,638540,0,0
201901,주식회사리뷰스타,3174,서울특별시 종로구 내수동,서울특별시 종로구 사직로8길,1,722000,소프트웨어자문，개발및공급,20111001,14,2381980,1,0
201901,주식회사피엔아이,5838,서울특별시 송파구 문정동,서울특별시 송파구 충민로,1,722000,소프트웨어자문，개발및공급,20110601,3,241640,0,0
201901,현대무벡스 주식회사,3127,서울특별시 종로구 연지동,서울특별시 종로구 율곡로,1,722000,소프트웨어자문，개발및공급,20050701,296,112232540,5,6
201901,이니컴퍼니,10594,경기도 고양시 덕양구 동산동,경기도 고양시 덕양구 통일로,1,722000,소프트웨어자문，개발및공급,20120210,3,515240,0,0
201901,헬스커넥트주식회사,6236,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1,722000,소프트웨어자문，개발및공급,20120101,33,10606520,1,1
201901,(주)씨웨이시스템즈,8504,서울특별시 금천구 가산동,서울특별시 금천구 서부샛길,1,722000,소프트웨어자문，개발및공급,20111101,5,855500,0,0
201901,주식회사 지로스,21984,인천광역시 연수구 송도동,인천광역시 연수구 송도과학로,1,722000,소프트웨어자문，개발및공급,20140205,10,2110940,1,0
201901,주식회사씨알에스큐브,3925,서울특별시 마포구 상암동,서울특별시 마포구 월드컵북로,1,722000,소프트웨어자문，개발및공급,20110601,51,15403800,1,0
201901,제이알씨글로벌교육(주),6134,서울특별시 강남구 역삼동,서울특별시 강남구 테헤란로,1,722000,소프트웨어자문，개발및공급,20110101,12,2624460,0,2
201901,주식회사 콤피아,3909,서울특별시 마포구 상암동,서울특별시 마포구 매봉산로,1,722000,소프트웨어자문，개발및공급,20130101,4,861820,0,1
201901,(주)마블로터스,4158,서울특별시 마포구 도화동,서울특별시 마포구 마포대로,1,722000,소프트웨어자문，개발및공급,20121002,8,2127620,0,0
